node_id1 node_id2 t subject count normalized_count interaction_percentile count_of_interactions_category
1665 1698 1197 Art 43 9.051724137931034 85-100% Very_Low
1666 1765 1197 Art 75 15.948275862068966 85-100% Very_Low
1670 1688 1197 Art 48 10.129310344827585 85-100% Very_Low
1670 1697 1197 Art 8 1.5086206896551724 57-71% Very_Low
1670 1765 1197 Art 9 1.7241379310344827 57-71% Very_Low
1681 1698 1197 Art 9 1.7241379310344827 57-71% Very_Low
1682 1687 1197 Art 276 59.26724137931034 85-100% Medium
1687 1920 1197 Art 35 7.327586206896551 85-100% Very_Low
1696 1779 1197 Art 23 4.741379310344827 71-85% Very_Low
1697 1745 1197 Art 46 9.698275862068966 85-100% Very_Low
1702 1854 1197 Art 98 20.905172413793103 85-100% Low
1718 1887 1197 Art 154 32.974137931034484 85-100% Low
1720 1737 1197 Art 20 4.094827586206897 71-85% Very_Low
1720 1909 1197 Art 63 13.36206896551724 85-100% Very_Low
1765 1912 1197 Art 32 6.68103448275862 85-100% Very_Low
1807 1895 1197 Art 27 5.603448275862069 85-100% Very_Low
1820 1833 1197 Art 55 11.637931034482758 85-100% Very_Low
1427 1429 1198 Art 71 15.086206896551724 85-100% Very_Low
1500 1524 1198 Art 5 0.8620689655172413 42-57% Very_Low
1502 1516 1198 Art 4 0.646551724137931 28-42% Very_Low
1524 1538 1198 Art 15 3.0172413793103448 71-85% Very_Low
1524 1549 1198 Art 3 0.43103448275862066 14-28% Very_Low
1538 1549 1198 Art 2 0.21551724137931033 0-14% Very_Low
1538 1653 1198 Art 21 4.310344827586207 71-85% Very_Low
1538 1837 1198 Art 10 1.9396551724137931 57-71% Very_Low
1549 1653 1198 Art 15 3.0172413793103448 71-85% Very_Low
1549 1837 1198 Art 9 1.7241379310344827 57-71% Very_Low
1552 1558 1198 Art 9 1.7241379310344827 57-71% Very_Low
1606 1616 1198 Art 249 53.44827586206896 85-100% Medium
1661 1663 1198 Art 23 4.741379310344827 71-85% Very_Low
1661 1664 1198 Art 16 3.2327586206896552 71-85% Very_Low
1661 1696 1198 Art 42 8.836206896551724 85-100% Very_Low
1663 1696 1198 Art 10 1.9396551724137931 57-71% Very_Low
1666 1670 1198 Art 14 2.8017241379310347 71-85% Very_Low
1675 1680 1198 Art 40 8.405172413793103 85-100% Very_Low
1681 1698 1198 Art 9 1.7241379310344827 57-71% Very_Low
1681 1745 1198 Art 12 2.3706896551724137 71-85% Very_Low
1682 1687 1198 Art 276 59.26724137931034 85-100% Medium
1682 1920 1198 Art 17 3.4482758620689653 71-85% Very_Low
1697 1912 1198 Art 211 45.258620689655174 85-100% Medium
1698 1745 1198 Art 62 13.14655172413793 85-100% Very_Low
1718 1887 1198 Art 154 32.974137931034484 85-100% Low
1730 1815 1198 Art 153 32.758620689655174 85-100% Low
1732 1889 1198 Art 78 16.594827586206897 85-100% Very_Low
1737 1738 1198 Art 34 7.112068965517242 85-100% Very_Low
1738 1780 1198 Art 61 12.931034482758621 85-100% Very_Low
1807 1880 1198 Art 76 16.163793103448278 85-100% Very_Low
1807 1895 1198 Art 27 5.603448275862069 85-100% Very_Low
1500 1538 1199 Art 8 1.5086206896551724 57-71% Very_Low
1500 1815 1199 Art 11 2.1551724137931036 57-71% Very_Low
1524 1815 1199 Art 37 7.758620689655173 85-100% Very_Low
1524 1837 1199 Art 7 1.293103448275862 57-71% Very_Low
1538 1815 1199 Art 27 5.603448275862069 85-100% Very_Low
1539 1815 1199 Art 120 25.646551724137932 85-100% Low
1606 1616 1199 Art 249 53.44827586206896 85-100% Medium
1674 1697 1199 Art 12 2.3706896551724137 71-85% Very_Low
1718 1887 1199 Art 154 32.974137931034484 85-100% Low
1800 1822 1199 Art 2 0.21551724137931033 0-14% Very_Low
1426 1429 1200 Art 70 14.870689655172415 85-100% Very_Low
1502 1516 1200 Art 4 0.646551724137931 28-42% Very_Low
1504 1519 1200 Art 80 17.025862068965516 85-100% Very_Low
1524 1549 1200 Art 3 0.43103448275862066 14-28% Very_Low
1525 1528 1200 Art 62 13.14655172413793 85-100% Very_Low
1533 1815 1200 Art 30 6.25 85-100% Very_Low
1539 1549 1200 Art 6 1.0775862068965518 42-57% Very_Low
1718 1887 1200 Art 154 32.974137931034484 85-100% Low
1720 1909 1200 Art 63 13.36206896551724 85-100% Very_Low
1730 1815 1200 Art 153 32.758620689655174 85-100% Low
1737 1738 1200 Art 34 7.112068965517242 85-100% Very_Low
1737 1909 1200 Art 110 23.49137931034483 85-100% Low
1795 1822 1200 Art 32 6.68103448275862 85-100% Very_Low
1836 1865 1200 Art 29 6.0344827586206895 85-100% Very_Low
1500 1549 1201 Art 13 2.586206896551724 71-85% Very_Low
1504 1519 1201 Art 80 17.025862068965516 85-100% Very_Low
1528 1548 1201 Art 37 7.758620689655173 85-100% Very_Low
1538 1539 1201 Art 13 2.586206896551724 71-85% Very_Low
1539 1549 1201 Art 6 1.0775862068965518 42-57% Very_Low
1551 1572 1201 Art 51 10.775862068965516 85-100% Very_Low
1560 1580 1201 Art 51 10.775862068965516 85-100% Very_Low
1708 1739 1201 Art 18 3.6637931034482754 71-85% Very_Low
1737 1909 1201 Art 110 23.49137931034483 85-100% Low
1800 1859 1201 Art 6 1.0775862068965518 42-57% Very_Low
1500 1538 1202 Art 8 1.5086206896551724 57-71% Very_Low
1538 1539 1202 Art 13 2.586206896551724 71-85% Very_Low
1538 1549 1202 Art 2 0.21551724137931033 0-14% Very_Low
1539 1549 1202 Art 6 1.0775862068965518 42-57% Very_Low
1560 1580 1202 Art 51 10.775862068965516 85-100% Very_Low
1673 1698 1202 Art 37 7.758620689655173 85-100% Very_Low
1675 1680 1202 Art 40 8.405172413793103 85-100% Very_Low
1681 1698 1202 Art 9 1.7241379310344827 57-71% Very_Low
1708 1739 1202 Art 18 3.6637931034482754 71-85% Very_Low
1718 1855 1202 Art 90 19.181034482758623 85-100% Very_Low
1718 1887 1202 Art 154 32.974137931034484 85-100% Low
1737 1909 1202 Art 110 23.49137931034483 85-100% Low
1738 1780 1202 Art 61 12.931034482758621 85-100% Very_Low
1872 1890 1202 Art 22 4.525862068965517 71-85% Very_Low
1503 1524 1203 Art 130 27.801724137931032 85-100% Low
1549 1815 1203 Art 5 0.8620689655172413 42-57% Very_Low
1730 1815 1203 Art 153 32.758620689655174 85-100% Low
1737 1909 1203 Art 110 23.49137931034483 85-100% Low
1749 1863 1203 Art 113 24.137931034482758 85-100% Low
1818 1831 1203 Art 8 1.5086206896551724 57-71% Very_Low
1426 1429 1204 Art 70 14.870689655172415 85-100% Very_Low
1439 1480 1204 Art 115 24.568965517241377 85-100% Low
1480 1489 1204 Art 34 7.112068965517242 85-100% Very_Low
1500 1539 1204 Art 42 8.836206896551724 85-100% Very_Low
1525 1528 1204 Art 62 13.14655172413793 85-100% Very_Low
1539 1653 1204 Art 21 4.310344827586207 71-85% Very_Low
1552 1555 1204 Art 123 26.29310344827586 85-100% Low
1562 1746 1204 Art 4 0.646551724137931 28-42% Very_Low
1606 1616 1204 Art 249 53.44827586206896 85-100% Medium
1665 1673 1204 Art 9 1.7241379310344827 57-71% Very_Low
1700 1746 1204 Art 4 0.646551724137931 28-42% Very_Low
1702 1854 1204 Art 98 20.905172413793103 85-100% Low
1718 1887 1204 Art 154 32.974137931034484 85-100% Low
1732 1889 1204 Art 78 16.594827586206897 85-100% Very_Low
1737 1909 1204 Art 110 23.49137931034483 85-100% Low
1872 1890 1204 Art 22 4.525862068965517 71-85% Very_Low
1426 1429 1205 Art 70 14.870689655172415 85-100% Very_Low
1480 1489 1205 Art 34 7.112068965517242 85-100% Very_Low
1520 1668 1205 Art 23 4.741379310344827 71-85% Very_Low
1539 1545 1205 Art 55 11.637931034482758 85-100% Very_Low
1539 1546 1205 Art 8 1.5086206896551724 57-71% Very_Low
1539 1797 1205 Art 12 2.3706896551724137 71-85% Very_Low
1545 1546 1205 Art 8 1.5086206896551724 57-71% Very_Low
1545 1653 1205 Art 7 1.293103448275862 57-71% Very_Low
1560 1572 1205 Art 282 60.560344827586206 85-100% High
1560 1731 1205 Art 54 11.422413793103448 85-100% Very_Low
1606 1616 1205 Art 249 53.44827586206896 85-100% Medium
1682 1687 1205 Art 276 59.26724137931034 85-100% Medium
1695 1920 1205 Art 243 52.1551724137931 85-100% Medium
1708 1743 1205 Art 127 27.155172413793103 85-100% Low
1708 1858 1205 Art 43 9.051724137931034 85-100% Very_Low
1718 1887 1205 Art 154 32.974137931034484 85-100% Low
1727 1731 1205 Art 89 18.96551724137931 85-100% Very_Low
1730 1815 1205 Art 153 32.758620689655174 85-100% Low
1738 1780 1205 Art 61 12.931034482758621 85-100% Very_Low
1805 1819 1205 Art 36 7.543103448275862 85-100% Very_Low
1820 1838 1205 Art 30 6.25 85-100% Very_Low
1872 1890 1205 Art 22 4.525862068965517 71-85% Very_Low
1877 1890 1205 Art 150 32.112068965517246 85-100% Low
1890 1898 1205 Art 135 28.879310344827587 85-100% Low
1426 1429 1206 Art 70 14.870689655172415 85-100% Very_Low
1500 1528 1206 Art 58 12.284482758620689 85-100% Very_Low
1500 1539 1206 Art 42 8.836206896551724 85-100% Very_Low
1502 1668 1206 Art 4 0.646551724137931 28-42% Very_Low
1520 1668 1206 Art 23 4.741379310344827 71-85% Very_Low
1525 1539 1206 Art 2 0.21551724137931033 0-14% Very_Low
1539 1546 1206 Art 8 1.5086206896551724 57-71% Very_Low
1545 1546 1206 Art 8 1.5086206896551724 57-71% Very_Low
1606 1616 1206 Art 249 53.44827586206896 85-100% Medium
1675 1680 1206 Art 40 8.405172413793103 85-100% Very_Low
1708 1743 1206 Art 127 27.155172413793103 85-100% Low
1718 1743 1206 Art 6 1.0775862068965518 42-57% Very_Low
1718 1887 1206 Art 154 32.974137931034484 85-100% Low
1730 1815 1206 Art 153 32.758620689655174 85-100% Low
1737 1909 1206 Art 110 23.49137931034483 85-100% Low
1738 1780 1206 Art 61 12.931034482758621 85-100% Very_Low
1749 1863 1206 Art 113 24.137931034482758 85-100% Low
1820 1838 1206 Art 30 6.25 85-100% Very_Low
1872 1883 1206 Art 1 0.0 0-14% Very_Low
1426 1429 1207 Art 70 14.870689655172415 85-100% Very_Low
1427 1475 1207 Art 11 2.1551724137931036 57-71% Very_Low
1437 1563 1207 Art 465 100.0 85-100% Very_High
1439 1486 1207 Art 24 4.956896551724138 71-85% Very_Low
1457 1468 1207 Art 9 1.7241379310344827 57-71% Very_Low
1468 1477 1207 Art 36 7.543103448275862 85-100% Very_Low
1500 1525 1207 Art 42 8.836206896551724 85-100% Very_Low
1500 1528 1207 Art 58 12.284482758620689 85-100% Very_Low
1502 1520 1207 Art 42 8.836206896551724 85-100% Very_Low
1539 1545 1207 Art 55 11.637931034482758 85-100% Very_Low
1539 1546 1207 Art 8 1.5086206896551724 57-71% Very_Low
1545 1705 1207 Art 63 13.36206896551724 85-100% Very_Low
1560 1731 1207 Art 54 11.422413793103448 85-100% Very_Low
1606 1616 1207 Art 249 53.44827586206896 85-100% Medium
1682 1687 1207 Art 276 59.26724137931034 85-100% Medium
1718 1887 1207 Art 154 32.974137931034484 85-100% Low
1720 1737 1207 Art 20 4.094827586206897 71-85% Very_Low
1737 1738 1207 Art 34 7.112068965517242 85-100% Very_Low
1738 1780 1207 Art 61 12.931034482758621 85-100% Very_Low
1738 1909 1207 Art 43 9.051724137931034 85-100% Very_Low
1749 1863 1207 Art 113 24.137931034482758 85-100% Low
1805 1818 1207 Art 6 1.0775862068965518 42-57% Very_Low
1807 1895 1207 Art 27 5.603448275862069 85-100% Very_Low
1427 1475 1208 Art 11 2.1551724137931036 57-71% Very_Low
1430 1482 1208 Art 30 6.25 85-100% Very_Low
1480 1489 1208 Art 34 7.112068965517242 85-100% Very_Low
1500 1539 1208 Art 42 8.836206896551724 85-100% Very_Low
1503 1524 1208 Art 130 27.801724137931032 85-100% Low
1521 1821 1208 Art 13 2.586206896551724 71-85% Very_Low
1539 1653 1208 Art 21 4.310344827586207 71-85% Very_Low
1552 1555 1208 Art 123 26.29310344827586 85-100% Low
1606 1616 1208 Art 249 53.44827586206896 85-100% Medium
1656 1661 1208 Art 13 2.586206896551724 71-85% Very_Low
1661 1663 1208 Art 23 4.741379310344827 71-85% Very_Low
1666 1688 1208 Art 44 9.267241379310345 85-100% Very_Low
1666 1765 1208 Art 75 15.948275862068966 85-100% Very_Low
1673 1674 1208 Art 66 14.00862068965517 85-100% Very_Low
1673 1698 1208 Art 37 7.758620689655173 85-100% Very_Low
1674 1675 1208 Art 39 8.189655172413794 85-100% Very_Low
1674 1745 1208 Art 30 6.25 85-100% Very_Low
1687 1920 1208 Art 35 7.327586206896551 85-100% Very_Low
1696 1779 1208 Art 23 4.741379310344827 71-85% Very_Low
1713 1872 1208 Art 2 0.21551724137931033 0-14% Very_Low
1720 1737 1208 Art 20 4.094827586206897 71-85% Very_Low
1737 1738 1208 Art 34 7.112068965517242 85-100% Very_Low
1737 1909 1208 Art 110 23.49137931034483 85-100% Low
1738 1780 1208 Art 61 12.931034482758621 85-100% Very_Low
1745 1920 1208 Art 7 1.293103448275862 57-71% Very_Low
1749 1863 1208 Art 113 24.137931034482758 85-100% Low
1818 1821 1208 Art 16 3.2327586206896552 71-85% Very_Low
1427 1475 1209 Art 11 2.1551724137931036 57-71% Very_Low
1468 1668 1209 Art 4 0.646551724137931 28-42% Very_Low
1500 1539 1209 Art 42 8.836206896551724 85-100% Very_Low
1525 1545 1209 Art 6 1.0775862068965518 42-57% Very_Low
1525 1815 1209 Art 18 3.6637931034482754 71-85% Very_Low
1528 1546 1209 Art 22 4.525862068965517 71-85% Very_Low
1549 1797 1209 Art 10 1.9396551724137931 57-71% Very_Low
1549 1815 1209 Art 5 0.8620689655172413 42-57% Very_Low
1552 1555 1209 Art 123 26.29310344827586 85-100% Low
1560 1572 1209 Art 282 60.560344827586206 85-100% High
1567 1727 1209 Art 91 19.396551724137932 85-100% Very_Low
1572 1580 1209 Art 54 11.422413793103448 85-100% Very_Low
1606 1616 1209 Art 249 53.44827586206896 85-100% Medium
1661 1663 1209 Art 23 4.741379310344827 71-85% Very_Low
1663 1664 1209 Art 6 1.0775862068965518 42-57% Very_Low
1663 1908 1209 Art 28 5.818965517241379 85-100% Very_Low
1673 1674 1209 Art 66 14.00862068965517 85-100% Very_Low
1682 1687 1209 Art 276 59.26724137931034 85-100% Medium
1682 1695 1209 Art 73 15.517241379310345 85-100% Very_Low
1687 1695 1209 Art 20 4.094827586206897 71-85% Very_Low
1695 1920 1209 Art 243 52.1551724137931 85-100% Medium
1702 1854 1209 Art 98 20.905172413793103 85-100% Low
1720 1737 1209 Art 20 4.094827586206897 71-85% Very_Low
1730 1815 1209 Art 153 32.758620689655174 85-100% Low
1737 1738 1209 Art 34 7.112068965517242 85-100% Very_Low
1737 1909 1209 Art 110 23.49137931034483 85-100% Low
1738 1780 1209 Art 61 12.931034482758621 85-100% Very_Low
1743 1887 1209 Art 100 21.336206896551722 85-100% Low
1749 1863 1209 Art 113 24.137931034482758 85-100% Low
1749 1872 1209 Art 3 0.43103448275862066 14-28% Very_Low
1797 1815 1209 Art 11 2.1551724137931036 57-71% Very_Low
1439 1443 1210 Art 15 3.0172413793103448 71-85% Very_Low
1452 1468 1210 Art 36 7.543103448275862 85-100% Very_Low
1500 1539 1210 Art 42 8.836206896551724 85-100% Very_Low
1500 1705 1210 Art 34 7.112068965517242 85-100% Very_Low
1503 1618 1210 Art 4 0.646551724137931 28-42% Very_Low
1503 1653 1210 Art 31 6.4655172413793105 85-100% Very_Low
1504 1545 1210 Art 28 5.818965517241379 85-100% Very_Low
1528 1546 1210 Art 22 4.525862068965517 71-85% Very_Low
1532 1618 1210 Art 11 2.1551724137931036 57-71% Very_Low
1539 1549 1210 Art 6 1.0775862068965518 42-57% Very_Low
1546 1549 1210 Art 27 5.603448275862069 85-100% Very_Low
1552 1555 1210 Art 123 26.29310344827586 85-100% Low
1560 1572 1210 Art 282 60.560344827586206 85-100% High
1567 1727 1210 Art 91 19.396551724137932 85-100% Very_Low
1606 1616 1210 Art 249 53.44827586206896 85-100% Medium
1618 1653 1210 Art 4 0.646551724137931 28-42% Very_Low
1618 1815 1210 Art 40 8.405172413793103 85-100% Very_Low
1653 1815 1210 Art 33 6.896551724137931 85-100% Very_Low
1661 1663 1210 Art 23 4.741379310344827 71-85% Very_Low
1664 1920 1210 Art 1 0.0 0-14% Very_Low
1666 1908 1210 Art 26 5.387931034482758 71-85% Very_Low
1673 1674 1210 Art 66 14.00862068965517 85-100% Very_Low
1675 1680 1210 Art 40 8.405172413793103 85-100% Very_Low
1675 1695 1210 Art 14 2.8017241379310347 71-85% Very_Low
1675 1698 1210 Art 24 4.956896551724138 71-85% Very_Low
1680 1698 1210 Art 7 1.293103448275862 57-71% Very_Low
1682 1687 1210 Art 276 59.26724137931034 85-100% Medium
1702 1854 1210 Art 98 20.905172413793103 85-100% Low
1702 1889 1210 Art 248 53.23275862068966 85-100% Medium
1737 1738 1210 Art 34 7.112068965517242 85-100% Very_Low
1737 1909 1210 Art 110 23.49137931034483 85-100% Low
1738 1780 1210 Art 61 12.931034482758621 85-100% Very_Low
1748 1833 1210 Art 52 10.991379310344827 85-100% Very_Low
1749 1863 1210 Art 113 24.137931034482758 85-100% Low
1765 1912 1210 Art 32 6.68103448275862 85-100% Very_Low
1802 1803 1210 Art 175 37.5 85-100% Low
1821 1866 1210 Art 32 6.68103448275862 85-100% Very_Low
1453 1459 1211 Art 11 2.1551724137931036 57-71% Very_Low
1500 1539 1211 Art 42 8.836206896551724 85-100% Very_Low
1503 1532 1211 Art 9 1.7241379310344827 57-71% Very_Low
1503 1653 1211 Art 31 6.4655172413793105 85-100% Very_Low
1504 1519 1211 Art 80 17.025862068965516 85-100% Very_Low
1504 1545 1211 Art 28 5.818965517241379 85-100% Very_Low
1539 1653 1211 Art 21 4.310344827586207 71-85% Very_Low
1558 1560 1211 Art 28 5.818965517241379 85-100% Very_Low
1579 1700 1211 Art 70 14.870689655172415 85-100% Very_Low
1606 1616 1211 Art 249 53.44827586206896 85-100% Medium
1656 1661 1211 Art 13 2.586206896551724 71-85% Very_Low
1656 1908 1211 Art 52 10.991379310344827 85-100% Very_Low
1661 1663 1211 Art 23 4.741379310344827 71-85% Very_Low
1663 1779 1211 Art 57 12.068965517241379 85-100% Very_Low
1663 1908 1211 Art 28 5.818965517241379 85-100% Very_Low
1664 1765 1211 Art 30 6.25 85-100% Very_Low
1666 1670 1211 Art 14 2.8017241379310347 71-85% Very_Low
1666 1684 1211 Art 6 1.0775862068965518 42-57% Very_Low
1666 1688 1211 Art 44 9.267241379310345 85-100% Very_Low
1666 1765 1211 Art 75 15.948275862068966 85-100% Very_Low
1670 1684 1211 Art 5 0.8620689655172413 42-57% Very_Low
1673 1674 1211 Art 66 14.00862068965517 85-100% Very_Low
1673 1681 1211 Art 8 1.5086206896551724 57-71% Very_Low
1674 1681 1211 Art 18 3.6637931034482754 71-85% Very_Low
1675 1680 1211 Art 40 8.405172413793103 85-100% Very_Low
1675 1698 1211 Art 24 4.956896551724138 71-85% Very_Low
1682 1687 1211 Art 276 59.26724137931034 85-100% Medium
1695 1920 1211 Art 243 52.1551724137931 85-100% Medium
1696 1779 1211 Art 23 4.741379310344827 71-85% Very_Low
1697 1912 1211 Art 211 45.258620689655174 85-100% Medium
1702 1854 1211 Art 98 20.905172413793103 85-100% Low
1707 1746 1211 Art 2 0.21551724137931033 0-14% Very_Low
1748 1801 1211 Art 10 1.9396551724137931 57-71% Very_Low
1749 1863 1211 Art 113 24.137931034482758 85-100% Low
1500 1503 1212 Art 27 5.603448275862069 85-100% Very_Low
1500 1533 1212 Art 18 3.6637931034482754 71-85% Very_Low
1500 1539 1212 Art 42 8.836206896551724 85-100% Very_Low
1500 1548 1212 Art 27 5.603448275862069 85-100% Very_Low
1503 1653 1212 Art 31 6.4655172413793105 85-100% Very_Low
1504 1519 1212 Art 80 17.025862068965516 85-100% Very_Low
1525 1815 1212 Art 18 3.6637931034482754 71-85% Very_Low
1538 1815 1212 Art 27 5.603448275862069 85-100% Very_Low
1558 1579 1212 Art 42 8.836206896551724 85-100% Very_Low
1558 1685 1212 Art 93 19.82758620689655 85-100% Very_Low
1606 1616 1212 Art 249 53.44827586206896 85-100% Medium
1656 1661 1212 Art 13 2.586206896551724 71-85% Very_Low
1656 1663 1212 Art 8 1.5086206896551724 57-71% Very_Low
1656 1908 1212 Art 52 10.991379310344827 85-100% Very_Low
1661 1908 1212 Art 26 5.387931034482758 71-85% Very_Low
1664 1912 1212 Art 11 2.1551724137931036 57-71% Very_Low
1666 1688 1212 Art 44 9.267241379310345 85-100% Very_Low
1670 1688 1212 Art 48 10.129310344827585 85-100% Very_Low
1673 1674 1212 Art 66 14.00862068965517 85-100% Very_Low
1673 1681 1212 Art 8 1.5086206896551724 57-71% Very_Low
1674 1681 1212 Art 18 3.6637931034482754 71-85% Very_Low
1675 1680 1212 Art 40 8.405172413793103 85-100% Very_Low
1682 1687 1212 Art 276 59.26724137931034 85-100% Medium
1682 1779 1212 Art 14 2.8017241379310347 71-85% Very_Low
1684 1688 1212 Art 50 10.560344827586206 85-100% Very_Low
1695 1920 1212 Art 243 52.1551724137931 85-100% Medium
1696 1779 1212 Art 23 4.741379310344827 71-85% Very_Low
1702 1854 1212 Art 98 20.905172413793103 85-100% Low
1708 1739 1212 Art 18 3.6637931034482754 71-85% Very_Low
1709 1801 1212 Art 3 0.43103448275862066 14-28% Very_Low
1712 1746 1212 Art 5 0.8620689655172413 42-57% Very_Low
1782 1859 1212 Art 76 16.163793103448278 85-100% Very_Low
1801 1909 1212 Art 6 1.0775862068965518 42-57% Very_Low
1822 1859 1212 Art 17 3.4482758620689653 71-85% Very_Low
1865 1888 1212 Art 17 3.4482758620689653 71-85% Very_Low
1426 1443 1213 Art 35 7.327586206896551 85-100% Very_Low
1427 1443 1213 Art 10 1.9396551724137931 57-71% Very_Low
1439 1443 1213 Art 15 3.0172413793103448 71-85% Very_Low
1500 1503 1213 Art 27 5.603448275862069 85-100% Very_Low
1500 1539 1213 Art 42 8.836206896551724 85-100% Very_Low
1500 1653 1213 Art 14 2.8017241379310347 71-85% Very_Low
1503 1539 1213 Art 113 24.137931034482758 85-100% Low
1503 1653 1213 Art 31 6.4655172413793105 85-100% Very_Low
1519 1545 1213 Art 2 0.21551724137931033 0-14% Very_Low
1524 1533 1213 Art 10 1.9396551724137931 57-71% Very_Low
1524 1815 1213 Art 37 7.758620689655173 85-100% Very_Low
1525 1548 1213 Art 36 7.543103448275862 85-100% Very_Low
1538 1618 1213 Art 18 3.6637931034482754 71-85% Very_Low
1558 1685 1213 Art 93 19.82758620689655 85-100% Very_Low
1560 1594 1213 Art 49 10.344827586206897 85-100% Very_Low
1606 1616 1213 Art 249 53.44827586206896 85-100% Medium
1656 1663 1213 Art 8 1.5086206896551724 57-71% Very_Low
1656 1670 1213 Art 35 7.327586206896551 85-100% Very_Low
1661 1663 1213 Art 23 4.741379310344827 71-85% Very_Low
1661 1687 1213 Art 23 4.741379310344827 71-85% Very_Low
1661 1695 1213 Art 73 15.517241379310345 85-100% Very_Low
1661 1908 1213 Art 26 5.387931034482758 71-85% Very_Low
1663 1696 1213 Art 10 1.9396551724137931 57-71% Very_Low
1663 1779 1213 Art 57 12.068965517241379 85-100% Very_Low
1664 1697 1213 Art 23 4.741379310344827 71-85% Very_Low
1664 1912 1213 Art 11 2.1551724137931036 57-71% Very_Low
1665 1673 1213 Art 9 1.7241379310344827 57-71% Very_Low
1666 1670 1213 Art 14 2.8017241379310347 71-85% Very_Low
1666 1688 1213 Art 44 9.267241379310345 85-100% Very_Low
1670 1688 1213 Art 48 10.129310344827585 85-100% Very_Low
1673 1674 1213 Art 66 14.00862068965517 85-100% Very_Low
1674 1681 1213 Art 18 3.6637931034482754 71-85% Very_Low
1675 1698 1213 Art 24 4.956896551724138 71-85% Very_Low
1682 1687 1213 Art 276 59.26724137931034 85-100% Medium
1684 1688 1213 Art 50 10.560344827586206 85-100% Very_Low
1695 1745 1213 Art 26 5.387931034482758 71-85% Very_Low
1695 1920 1213 Art 243 52.1551724137931 85-100% Medium
1697 1912 1213 Art 211 45.258620689655174 85-100% Medium
1708 1739 1213 Art 18 3.6637931034482754 71-85% Very_Low
1709 1909 1213 Art 4 0.646551724137931 28-42% Very_Low
1712 1746 1213 Art 5 0.8620689655172413 42-57% Very_Low
1749 1863 1213 Art 113 24.137931034482758 85-100% Low
1801 1859 1213 Art 45 9.482758620689655 85-100% Very_Low
1805 1895 1213 Art 5 0.8620689655172413 42-57% Very_Low
1807 1895 1213 Art 27 5.603448275862069 85-100% Very_Low
1822 1859 1213 Art 17 3.4482758620689653 71-85% Very_Low
1836 1888 1213 Art 11 2.1551724137931036 57-71% Very_Low
1836 1892 1213 Art 7 1.293103448275862 57-71% Very_Low
1427 1439 1214 Art 8 1.5086206896551724 57-71% Very_Low
1500 1503 1214 Art 27 5.603448275862069 85-100% Very_Low
1500 1539 1214 Art 42 8.836206896551724 85-100% Very_Low
1500 1546 1214 Art 12 2.3706896551724137 71-85% Very_Low
1500 1653 1214 Art 14 2.8017241379310347 71-85% Very_Low
1503 1797 1214 Art 5 0.8620689655172413 42-57% Very_Low
1504 1545 1214 Art 28 5.818965517241379 85-100% Very_Low
1504 1797 1214 Art 25 5.172413793103448 71-85% Very_Low
1524 1528 1214 Art 8 1.5086206896551724 57-71% Very_Low
1524 1815 1214 Art 37 7.758620689655173 85-100% Very_Low
1525 1797 1214 Art 15 3.0172413793103448 71-85% Very_Low
1528 1730 1214 Art 15 3.0172413793103448 71-85% Very_Low
1528 1815 1214 Art 32 6.68103448275862 85-100% Very_Low
1533 1730 1214 Art 9 1.7241379310344827 57-71% Very_Low
1538 1618 1214 Art 18 3.6637931034482754 71-85% Very_Low
1539 1618 1214 Art 7 1.293103448275862 57-71% Very_Low
1539 1653 1214 Art 21 4.310344827586207 71-85% Very_Low
1545 1705 1214 Art 63 13.36206896551724 85-100% Very_Low
1552 1555 1214 Art 123 26.29310344827586 85-100% Low
1567 1731 1214 Art 8 1.5086206896551724 57-71% Very_Low
1594 1746 1214 Art 9 1.7241379310344827 57-71% Very_Low
1606 1616 1214 Art 249 53.44827586206896 85-100% Medium
1656 1663 1214 Art 8 1.5086206896551724 57-71% Very_Low
1661 1663 1214 Art 23 4.741379310344827 71-85% Very_Low
1661 1745 1214 Art 20 4.094827586206897 71-85% Very_Low
1663 1908 1214 Art 28 5.818965517241379 85-100% Very_Low
1664 1765 1214 Art 30 6.25 85-100% Very_Low
1666 1688 1214 Art 44 9.267241379310345 85-100% Very_Low
1666 1765 1214 Art 75 15.948275862068966 85-100% Very_Low
1674 1681 1214 Art 18 3.6637931034482754 71-85% Very_Low
1675 1682 1214 Art 5 0.8620689655172413 42-57% Very_Low
1675 1745 1214 Art 14 2.8017241379310347 71-85% Very_Low
1682 1687 1214 Art 276 59.26724137931034 85-100% Medium
1684 1688 1214 Art 50 10.560344827586206 85-100% Very_Low
1687 1695 1214 Art 20 4.094827586206897 71-85% Very_Low
1687 1779 1214 Art 24 4.956896551724138 71-85% Very_Low
1688 1765 1214 Art 20 4.094827586206897 71-85% Very_Low
1695 1920 1214 Art 243 52.1551724137931 85-100% Medium
1696 1779 1214 Art 23 4.741379310344827 71-85% Very_Low
1697 1912 1214 Art 211 45.258620689655174 85-100% Medium
1705 1797 1214 Art 46 9.698275862068966 85-100% Very_Low
1708 1739 1214 Art 18 3.6637931034482754 71-85% Very_Low
1708 1858 1214 Art 43 9.051724137931034 85-100% Very_Low
1730 1815 1214 Art 153 32.758620689655174 85-100% Low
1805 1880 1214 Art 23 4.741379310344827 71-85% Very_Low
