node_id1 node_id2 t
3 147 764
3 653 764
4 624 764
4 241 764
4 333 764
14 335 764
15 232 764
32 440 764
46 268 764
46 196 764
47 424 764
47 333 764
58 356 764
58 335 764
61 504 764
61 160 764
61 464 764
65 72 764
85 214 764
90 615 764
92 200 764
241 624 764
325 624 764
626 649 764
117 252 764
117 364 764
117 265 764
124 674 764
124 471 764
125 248 764
638 1423 764
353 653 764
147 653 764
147 353 764
147 991 764
160 464 764
471 674 764
165 498 764
177 984 764
177 202 764
184 471 764
1212 1512 764
1212 1214 764
1212 1295 764
196 268 764
199 275 764
200 480 764
202 984 764
205 883 764
205 894 764
720 871 764
487 725 764
725 927 764
232 322 764
241 333 764
252 265 764
252 364 764
265 364 764
277 438 764
1594 1828 764
1320 1359 764
327 429 764
333 909 764
353 991 764
883 939 764
883 894 764
372 441 764
390 407 764
487 927 764
441 471 764
376 513 765
3 353 765
3 147 765
3 653 765
3 991 765
4 325 765
15 232 765
15 322 765
28 226 765
177 545 765
202 545 765
46 196 765
47 306 765
47 125 765
58 356 765
61 160 765
61 464 765
61 504 765
65 72 765
70 447 765
85 214 765
612 886 765
111 487 765
111 725 765
111 927 765
626 649 765
117 252 765
117 364 765
117 265 765
122 387 765
124 674 765
124 471 765
125 241 765
353 653 765
147 653 765
145 945 765
147 353 765
147 991 765
160 464 765
471 674 765
177 984 765
177 202 765
181 390 765
184 372 765
184 471 765
1212 1295 765
706 743 765
196 268 765
199 275 765
200 480 765
202 984 765
1228 1518 765
720 871 765
487 725 765
725 927 765
232 322 765
252 265 765
252 364 765
265 364 765
277 1894 765
434 797 765
1594 1828 765
327 372 765
327 429 765
353 991 765
883 939 765
487 927 765
441 471 765
290 513 766
20 513 766
3 353 766
3 147 766
3 653 766
3 991 766
15 322 766
20 290 766
372 544 766
177 545 766
202 545 766
46 268 766
46 196 766
58 356 766
61 504 766
61 464 766
61 160 766
63 179 766
65 954 766
85 214 766
92 480 766
612 886 766
111 487 766
111 725 766
111 927 766
333 624 766
117 252 766
117 364 766
117 265 766
124 674 766
638 958 766
353 653 766
147 653 766
145 945 766
145 428 766
147 353 766
147 991 766
160 464 766
471 674 766
165 498 766
177 984 766
177 202 766
181 390 766
184 471 766
184 372 766
184 327 766
1212 1295 766
190 214 766
706 743 766
199 275 766
200 480 766
202 984 766
1228 1485 766
1228 1518 766
1228 1423 766
720 871 766
213 214 766
227 920 766
253 743 766
232 322 766
252 265 766
252 364 766
1237 1336 766
265 364 766
1295 1512 766
487 725 766
725 927 766
434 797 766
1594 1828 766
1332 1512 766
1332 1345 766
1345 1512 766
465 854 766
353 991 766
883 939 766
1423 1485 766
1423 1518 766
487 927 766
441 471 766
1485 1518 766
3 353 767
3 147 767
3 653 767
3 991 767
14 335 767
15 232 767
28 226 767
545 984 767
177 545 767
202 545 767
39 252 767
39 374 767
46 268 767
46 196 767
61 504 767
61 464 767
61 160 767
65 954 767
65 677 767
85 214 767
453 603 767
92 480 767
612 886 767
101 376 767
111 487 767
111 725 767
111 927 767
333 624 767
626 649 767
190 214 767
124 674 767
353 653 767
147 653 767
145 428 767
147 353 767
147 991 767
151 220 767
160 464 767
471 674 767
165 498 767
176 382 767
177 984 767
177 202 767
181 390 767
184 372 767
184 471 767
1212 1423 767
1212 1359 767
1214 1512 767
117 265 767
117 364 767
117 374 767
706 743 767
252 374 767
364 374 767
199 275 767
200 448 767
202 984 767
1228 1518 767
1228 1423 767
720 871 767
213 214 767
252 265 767
252 364 767
1237 1336 767
265 364 767
267 276 767
1295 1512 767
1295 1423 767
272 1512 767
487 725 767
725 927 767
475 859 767
893 920 767
491 893 767
1423 1485 767
487 927 767
441 471 767
290 513 768
20 513 768
3 353 768
3 147 768
3 653 768
245 520 768
15 232 768
372 544 768
177 545 768
202 545 768
46 257 768
46 268 768
46 196 768
61 504 768
61 160 768
61 464 768
65 954 768
65 677 768
190 213 768
190 214 768
85 214 768
453 603 768
372 605 768
612 886 768
111 487 768
111 725 768
111 927 768
626 649 768
117 364 768
117 374 768
117 265 768
124 674 768
353 653 768
147 653 768
147 353 768
160 504 768
160 464 768
165 498 768
177 202 768
181 390 768
184 372 768
1212 1518 768
1212 1359 768
1214 1295 768
706 743 768
196 257 768
196 268 768
199 275 768
200 448 768
202 984 768
1228 1518 768
1228 1359 768
720 871 768
487 725 768
725 927 768
213 214 768
267 276 768
1295 1512 768
786 923 768
797 893 768
475 859 768
325 959 768
333 920 768
333 893 768
335 356 768
364 374 768
387 908 768
387 438 768
438 908 768
1423 1485 768
487 927 768
443 945 768
3 353 769
3 147 769
3 653 769
196 257 769
20 387 769
20 438 769
28 226 769
177 545 769
202 545 769
46 196 769
58 356 769
61 504 769
61 160 769
61 464 769
65 954 769
65 677 769
65 407 769
85 214 769
92 200 769
372 605 769
612 886 769
111 487 769
111 725 769
111 927 769
626 649 769
117 252 769
117 364 769
117 374 769
117 265 769
124 674 769
124 471 769
353 653 769
147 653 769
145 428 769
147 353 769
147 991 769
160 504 769
160 464 769
160 202 769
471 674 769
165 498 769
177 202 769
1212 1336 769
190 213 769
190 214 769
706 743 769
199 275 769
200 448 769
202 984 769
1228 1518 769
720 871 769
211 232 769
487 725 769
725 927 769
213 214 769
227 920 769
227 769 769
227 333 769
227 893 769
252 265 769
252 364 769
252 374 769
265 364 769
267 276 769
1295 1512 769
335 356 769
465 854 769
364 374 769
883 939 769
387 908 769
487 927 769
443 945 769
1359 1518 769
290 513 770
3 353 770
3 147 770
3 653 770
14 335 770
20 438 770
28 226 770
177 545 770
202 545 770
46 196 770
55 170 770
58 356 770
61 504 770
61 160 770
61 464 770
65 954 770
190 214 770
85 213 770
85 214 770
92 448 770
92 200 770
612 886 770
111 487 770
111 725 770
111 927 770
626 649 770
124 674 770
353 653 770
147 653 770
145 428 770
147 353 770
160 504 770
160 464 770
165 498 770
177 202 770
1204 1518 770
1204 1359 770
1212 1336 770
272 1214 770
1214 1512 770
706 743 770
200 232 770
200 322 770
202 984 770
720 871 770
213 214 770
227 920 770
227 769 770
227 893 770
232 322 770
245 420 770
252 265 770
252 364 770
252 374 770
487 725 770
725 927 770
265 364 770
265 374 770
267 276 770
1295 1512 770
272 1295 770
272 1512 770
475 859 770
311 496 770
836 843 770
333 893 770
335 356 770
364 374 770
883 939 770
487 927 770
443 945 770
1359 1518 770
290 513 771
3 353 771
3 147 771
3 653 771
14 335 771
20 438 771
28 226 771
184 544 771
177 545 771
202 545 771
46 196 771
55 170 771
58 356 771
58 335 771
61 504 771
61 160 771
61 202 771
61 464 771
85 214 771
92 285 771
612 886 771
615 624 771
106 272 771
106 1512 771
106 1295 771
111 487 771
111 927 771
626 649 771
353 653 771
147 653 771
145 428 771
147 353 771
160 504 771
160 464 771
165 498 771
177 202 771
179 778 771
1204 1519 771
339 884 771
1212 1336 771
190 214 771
253 706 771
706 743 771
196 257 771
265 374 771
252 374 771
364 374 771
199 275 771
200 448 771
200 480 771
201 634 771
720 871 771
220 420 771
227 920 771
232 322 771
245 420 771
252 265 771
252 364 771
255 275 771
265 364 771
267 276 771
1295 1512 771
786 923 771
475 859 771
836 843 771
333 893 771
1359 1518 771
883 939 771
372 429 771
487 927 771
441 471 771
453 496 771
290 513 772
3 147 772
3 653 772
14 335 772
20 438 772
27 979 772
28 226 772
177 545 772
202 545 772
58 356 772
58 335 772
61 504 772
61 160 772
61 464 772
65 954 772
65 407 772
71 200 772
71 448 772
85 115 772
85 214 772
92 200 772
101 425 772
615 624 772
106 272 772
106 1345 772
106 1295 772
621 786 772
111 778 772
111 487 772
111 927 772
115 214 772
117 252 772
117 364 772
117 374 772
147 653 772
145 428 772
147 353 772
160 504 772
160 464 772
165 498 772
177 202 772
184 471 772
1212 1336 772
190 214 772
706 743 772
196 257 772
196 268 772
199 275 772
200 448 772
200 480 772
201 634 772
201 1332 772
720 871 772
253 743 772
252 364 772
252 374 772
252 871 772
255 275 772
257 268 772
779 939 772
1295 1512 772
786 923 772
311 453 772
335 356 772
339 884 772
475 859 772
364 871 772
364 374 772
883 939 772
893 920 772
487 927 772
448 480 772
290 513 773
3 147 773
3 653 773
14 335 773
27 720 773
27 979 773
28 226 773
177 545 773
202 545 773
353 545 773
46 196 773
58 356 773
61 504 773
61 160 773
61 464 773
65 677 773
71 200 773
85 115 773
85 214 773
90 333 773
92 200 773
615 624 773
106 1512 773
106 1214 773
106 1295 773
621 923 773
111 984 773
111 487 773
111 927 773
626 649 773
115 214 773
190 214 773
201 634 773
124 674 773
124 327 773
124 471 773
147 653 773
145 428 773
147 353 773
160 504 773
160 464 773
165 498 773
177 202 773
1212 1336 773
1214 1295 773
117 252 773
117 364 773
117 374 773
117 871 773
253 706 773
706 743 773
196 257 773
196 268 773
199 275 773
200 232 773
1228 1519 773
213 214 773
227 920 773
245 420 773
252 364 773
252 374 773
252 871 773
255 275 773
257 268 773
1295 1512 773
272 487 773
311 453 773
438 1359 773
346 970 773
364 871 773
374 871 773
364 374 773
883 939 773
372 429 773
927 984 773
487 927 773
1485 1518 773
290 513 774
3 353 774
3 147 774
3 653 774
527 531 774
20 438 774
20 1359 774
27 720 774
28 226 774
177 545 774
202 545 774
46 196 774
61 504 774
61 160 774
61 464 774
63 173 774
65 677 774
85 115 774
85 214 774
90 333 774
92 480 774
466 702 774
615 624 774
106 1512 774
106 1214 774
621 786 774
111 650 774
111 927 774
626 649 774
115 214 774
115 190 774
124 674 774
125 491 774
650 927 774
353 653 774
147 653 774
145 428 774
147 353 774
160 504 774
160 464 774
471 674 774
165 498 774
177 464 774
177 202 774
184 372 774
1212 1336 774
1212 1237 774
190 214 774
117 252 774
117 374 774
117 871 774
706 743 774
196 257 774
200 845 774
201 869 774
205 939 774
211 845 774
634 869 774
253 743 774
245 420 774
252 374 774
252 871 774
265 871 774
779 939 774
1295 1512 774
272 487 774
786 923 774
311 453 774
438 1359 774
475 859 774
883 939 774
1423 1518 774
400 443 774
494 939 774
290 513 775
3 353 775
3 147 775
3 653 775
15 322 775
527 531 775
20 438 775
20 1359 775
27 720 775
28 226 775
177 545 775
202 545 775
46 196 775
71 200 775
115 190 775
190 214 775
85 115 775
85 214 775
90 333 775
92 200 775
92 322 775
615 624 775
621 786 775
111 650 775
111 927 775
626 649 775
115 843 775
115 214 775
117 871 775
649 939 775
650 927 775
353 653 775
147 653 775
147 353 775
160 504 775
160 464 775
165 498 775
177 202 775
184 372 775
466 702 775
706 743 775
196 257 775
196 268 775
199 275 775
200 322 775
201 869 775
202 464 775
205 883 775
211 845 775
214 843 775
227 920 775
253 743 775
245 420 775
252 265 775
252 364 775
252 374 775
252 871 775
265 364 775
265 871 775
267 276 775
1295 1512 775
272 487 775
311 453 775
322 448 775
438 1359 775
475 859 775
364 871 775
364 374 775
883 939 775
1423 1518 775
464 504 775
290 513 776
3 353 776
3 147 776
3 653 776
15 480 776
15 322 776
527 531 776
20 438 776
20 1359 776
27 720 776
28 226 776
177 545 776
202 545 776
46 257 776
46 196 776
61 504 776
61 160 776
61 464 776
61 177 776
63 173 776
70 447 776
92 322 776
466 702 776
106 1214 776
621 786 776
111 650 776
111 927 776
626 649 776
626 939 776
115 843 776
115 190 776
201 634 776
634 869 776
124 471 776
649 883 776
649 939 776
650 927 776
147 653 776
145 428 776
147 353 776
160 504 776
160 464 776
165 498 776
173 179 776
177 202 776
184 372 776
1212 1237 776
117 265 776
253 706 776
706 743 776
196 257 776
196 268 776
200 480 776
200 322 776
205 494 776
211 845 776
227 920 776
255 275 776
1295 1512 776
272 487 776
786 923 776
322 480 776
438 1359 776
364 871 776
364 374 776
1423 1518 776
464 504 776
290 513 777
3 353 777
3 147 777
3 653 777
14 335 777
527 531 777
20 438 777
20 1359 777
27 720 777
177 545 777
202 545 777
46 196 777
46 268 777
61 504 777
61 160 777
61 464 777
61 177 777
63 173 777
72 954 777
190 390 777
190 214 777
85 214 777
106 1512 777
621 786 777
622 624 777
622 893 777
111 650 777
111 927 777
624 893 777
626 649 777
626 939 777
115 843 777
115 214 777
117 265 777
124 471 777
649 939 777
650 927 777
353 653 777
147 653 777
147 353 777
160 504 777
160 464 777
160 177 777
165 498 777
176 382 777
177 202 777
184 372 777
466 702 777
253 706 777
706 743 777
196 257 777
196 339 777
201 634 777
205 494 777
211 845 777
214 843 777
227 920 777
255 275 777
257 339 777
267 276 777
1295 1512 777
272 487 777
786 923 777
438 1359 777
1423 1518 777
290 513 778
3 147 778
3 653 778
527 531 778
20 438 778
20 1359 778
27 720 778
28 226 778
28 147 778
177 545 778
202 545 778
1214 1512 778
46 196 778
61 504 778
61 160 778
61 464 778
61 177 778
72 954 778
85 214 778
90 333 778
466 702 778
612 886 778
106 1512 778
621 786 778
622 893 778
111 650 778
111 927 778
624 893 778
626 649 778
115 214 778
115 190 778
201 634 778
124 471 778
649 939 778
650 927 778
147 653 778
145 428 778
147 353 778
160 504 778
160 464 778
160 177 778
165 498 778
173 179 778
177 202 778
184 372 778
706 743 778
196 257 778
202 353 778
211 845 778
214 843 778
255 275 778
257 339 778
257 268 778
265 871 778
267 276 778
1295 1512 778
272 487 778
786 923 778
325 921 778
327 372 778
364 871 778
364 374 778
1423 1518 778
464 504 778
465 486 778
290 513 779
3 147 779
3 653 779
4 790 779
20 438 779
20 1359 779
27 720 779
27 173 779
32 624 779
177 545 779
202 545 779
39 252 779
46 257 779
46 196 779
55 170 779
58 765 779
58 335 779
61 504 779
61 160 779
61 464 779
61 177 779
72 674 779
85 115 779
85 214 779
322 601 779
90 797 779
466 702 779
612 886 779
106 1512 779
106 1214 779
106 1295 779
1214 1512 779
624 893 779
115 214 779
115 190 779
117 871 779
201 634 779
124 471 779
649 939 779
650 927 779
111 650 779
147 653 779
447 653 779
145 428 779
147 353 779
111 927 779
160 504 779
160 464 779
674 677 779
165 498 779
173 720 779
176 382 779
177 202 779
184 372 779
339 884 779
190 214 779
706 743 779
196 257 779
199 275 779
200 480 779
211 845 779
1237 1336 779
214 843 779
487 725 779
267 276 779
1295 1512 779
272 443 779
255 275 779
438 1359 779
1423 1518 779
464 504 779
465 486 779
3 147 780
46 257 780
14 356 780
20 438 780
20 1359 780
27 720 780
27 173 780
28 226 780
32 624 780
177 545 780
202 545 780
47 241 780
58 335 780
61 504 780
61 464 780
61 160 780
63 179 780
65 487 780
70 132 780
71 448 780
115 190 780
190 390 780
190 214 780
85 214 780
200 601 780
92 448 780
466 702 780
612 886 780
106 1512 780
440 622 780
622 893 780
111 650 780
111 927 780
624 893 780
115 214 780
117 871 780
124 471 780
640 866 780
649 883 780
649 939 780
650 927 780
145 428 780
147 353 780
160 504 780
160 464 780
165 498 780
176 382 780
177 202 780
184 372 780
1214 1512 780
706 743 780
199 240 780
199 275 780
200 322 780
211 845 780
487 725 780
240 275 780
240 255 780
335 765 780
255 275 780
333 769 780
265 871 780
425 778 780
267 276 780
1295 1512 780
786 923 780
869 1332 780
1423 1518 780
438 1359 780
464 504 780
3 147 781
20 438 781
20 1359 781
27 720 781
27 173 781
28 226 781
32 624 781
177 545 781
202 545 781
1214 1512 781
106 1214 781
46 196 781
47 241 781
61 504 781
61 160 781
61 464 781
63 179 781
190 390 781
190 214 781
85 214 781
605 1238 781
622 624 781
111 498 781
111 487 781
111 650 781
111 927 781
624 893 781
626 649 781
626 939 781
117 364 781
124 471 781
325 647 781
649 939 781
649 653 781
650 927 781
653 778 781
145 428 781
147 353 781
156 753 781
160 504 781
674 954 781
677 809 781
177 202 781
184 372 781
466 702 781
706 743 781
199 275 781
200 322 781
211 845 781
498 725 781
487 725 781
214 390 781
267 276 781
1295 1512 781
786 923 781
333 893 781
438 1359 781
475 859 781
364 871 781
364 374 781
1423 1518 781
407 991 781
1485 1518 781
464 504 781
3 353 782
3 202 782
3 147 782
20 438 782
20 1359 782
27 720 782
372 544 782
202 545 782
38 866 782
1214 1512 782
58 335 782
63 179 782
190 390 782
605 1238 782
106 1512 782
621 786 782
622 893 782
111 650 782
111 487 782
111 725 782
111 927 782
624 893 782
626 649 782
626 939 782
117 364 782
117 871 782
124 471 782
649 939 782
177 650 782
650 927 782
487 650 782
653 778 782
145 428 782
147 353 782
160 504 782
160 464 782
674 954 782
407 674 782
176 382 782
177 725 782
184 372 782
184 429 782
372 429 782
327 372 782
466 702 782
32 893 782
706 743 782
200 322 782
487 725 782
226 884 782
769 893 782
1295 1512 782
438 1359 782
364 871 782
374 871 782
364 374 782
1423 1518 782
400 945 782
407 991 782
487 927 782
443 945 782
3 160 783
3 353 783
3 147 783
3 464 783
20 438 783
20 1359 783
27 720 783
27 61 783
372 544 783
170 545 783
202 545 783
38 866 783
38 658 783
55 170 783
61 160 783
61 464 783
577 694 783
115 190 783
190 390 783
190 214 783
85 214 783
605 1238 783
466 702 783
621 786 783
622 893 783
624 893 783
115 390 783
115 214 783
124 681 783
124 471 783
649 939 783
650 927 783
170 653 783
202 653 783
145 272 783
145 945 783
147 353 783
147 674 783
160 464 783
674 954 783
170 202 783
176 382 783
184 372 783
1214 1295 783
706 743 783
199 275 783
200 322 783
245 420 783
335 765 783
267 276 783
1295 1512 783
272 945 783
272 428 783
786 923 783
498 859 783
372 429 783
1423 1518 783
400 945 783
443 945 783
3 464 784
3 353 784
3 27 784
20 438 784
20 1359 784
28 720 784
202 545 784
38 41 784
38 658 784
38 582 784
41 658 784
1214 1512 784
46 268 784
55 170 784
61 464 784
577 694 784
267 276 784
115 190 784
85 115 784
605 1238 784
612 886 784
621 786 784
626 649 784
115 390 784
117 196 784
117 871 784
124 471 784
156 640 784
649 939 784
177 650 784
650 927 784
487 650 784
202 653 784
145 272 784
145 945 784
145 428 784
147 160 784
147 353 784
160 353 784
160 407 784
65 677 784
176 382 784
177 487 784
177 927 784
466 702 784
706 743 784
200 322 784
202 779 784
205 494 784
420 634 784
226 504 784
245 420 784
246 921 784
246 325 784
335 765 784
487 725 784
265 871 784
1295 1512 784
272 945 784
475 970 784
327 429 784
353 464 784
1423 1518 784
400 945 784
438 1359 784
3 147 785
4 790 785
20 438 785
20 1359 785
202 545 785
38 41 785
39 196 785
1214 1512 785
1214 1295 785
46 268 785
63 179 785
65 677 785
70 447 785
85 190 785
89 285 785
605 1238 785
466 702 785
612 886 785
615 909 785
106 272 785
106 859 785
621 786 785
622 893 785
624 893 785
115 843 785
115 214 785
122 240 785
122 447 785
124 471 785
214 640 785
649 778 785
649 939 785
202 653 785
145 400 785
145 945 785
145 443 785
156 843 785
176 382 785
177 927 785
339 884 785
706 743 785
205 494 785
441 720 785
213 214 785
420 634 785
232 322 785
245 420 785
335 765 785
267 276 785
1295 1512 785
272 945 785
272 859 785
255 275 785
1320 1359 785
465 854 785
353 504 785
372 429 785
1423 1518 785
400 945 785
438 1359 785
453 496 785
1485 1518 785
3 147 786
4 647 786
20 438 786
20 1359 786
28 407 786
202 545 786
38 41 786
39 196 786
39 117 786
41 243 786
1214 1295 786
46 268 786
63 179 786
577 694 786
70 240 786
70 447 786
85 190 786
89 285 786
605 1238 786
612 886 786
106 272 786
111 177 786
111 650 786
111 927 786
626 649 786
115 843 786
115 213 786
117 196 786
122 240 786
122 132 786
122 447 786
132 447 786
124 471 786
132 240 786
647 959 786
649 778 786
649 939 786
650 927 786
202 653 786
145 400 786
145 428 786
65 677 786
177 927 786
177 471 786
466 702 786
706 743 786
407 720 786
420 634 786
245 634 786
226 353 786
232 322 786
245 420 786
246 921 786
335 765 786
255 275 786
265 871 786
267 276 786
1295 1512 786
1345 1512 786
339 884 786
353 504 786
883 894 786
1423 1518 786
438 1359 786
3 147 787
4 790 787
20 1320 787
20 438 787
20 1359 787
27 372 787
28 327 787
184 544 787
372 544 787
202 545 787
46 268 787
55 170 787
55 779 787
63 179 787
65 72 787
65 677 787
267 276 787
72 674 787
466 702 787
612 886 787
624 797 787
626 778 787
117 196 787
117 265 787
156 640 787
649 939 787
199 649 787
202 653 787
145 400 787
145 428 787
184 464 787
184 327 787
339 884 787
1214 1295 787
706 743 787
196 265 787
196 871 787
199 255 787
205 894 787
420 634 787
232 322 787
245 420 787
335 765 787
255 275 787
265 871 787
778 939 787
1295 1512 787
786 923 787
438 1320 787
1320 1359 787
353 504 787
364 374 787
494 883 787
491 909 787
1423 1518 787
438 1359 787
3 147 788
4 790 788
20 1320 788
20 438 788
20 1359 788
28 327 788
184 544 788
202 545 788
1214 1512 788
46 268 788
55 170 788
55 779 788
55 778 788
63 179 788
65 677 788
267 276 788
70 240 788
70 132 788
90 797 788
101 346 788
101 374 788
111 177 788
111 650 788
111 487 788
111 927 788
199 626 788
117 265 788
117 494 788
156 640 788
132 240 788
132 255 788
132 447 788
179 649 788
196 649 788
650 927 788
487 650 788
202 653 788
177 927 788
179 374 788
466 702 788
706 743 788
196 252 788
487 725 788
420 634 788
232 322 788
1260 1784 788
753 866 788
245 420 788
252 364 788
335 765 788
255 275 788
778 939 788
268 353 788
1295 1512 788
275 425 788
438 1320 788
1320 1359 788
339 884 788
465 854 788
346 374 788
353 504 788
1423 1518 788
487 927 788
443 945 788
438 1359 788
156 640 789
1423 1518 789
3 147 789
132 240 789
122 132 789
70 132 789
252 649 789
653 778 789
267 276 789
46 268 789
202 653 789
1295 1512 789
272 859 789
41 658 789
255 275 789
20 1359 789
28 327 789
650 927 789
487 927 789
111 927 789
184 544 789
61 544 789
70 240 789
65 674 789
674 991 789
420 634 789
245 420 789
65 677 789
39 265 789
39 871 789
122 199 789
199 626 789
177 859 789
438 1359 789
55 779 789
72 991 789
466 702 789
202 545 789
117 265 789
487 650 789
487 725 789
111 487 789
453 496 789
119 122 789
211 845 789
1485 1518 789
339 884 789
111 725 789
706 743 789
89 480 789
346 374 789
111 650 789
122 255 789
353 504 789
101 374 789
205 894 789
3 147 790
132 240 790
122 132 790
70 132 790
117 265 790
653 778 790
55 779 790
46 268 790
202 653 790
1295 1512 790
255 275 790
20 438 790
20 1359 790
285 492 790
650 927 790
487 927 790
111 927 790
184 544 790
202 545 790
65 674 790
177 859 790
443 945 790
1320 1359 790
125 893 790
119 179 790
438 1359 790
117 364 790
487 650 790
111 650 790
90 893 790
706 743 790
612 886 790
70 240 790
199 626 790
122 199 790
119 199 790
200 450 790
205 894 790
339 884 790
487 725 790
346 374 790
335 765 790
1423 1518 790
101 374 790
353 504 790
111 487 790
119 122 790
122 255 790
3 147 791
425 649 791
650 984 791
650 927 791
487 650 791
111 650 791
55 779 791
268 504 791
202 653 791
1295 1512 791
106 272 791
20 438 791
20 1359 791
1423 1518 791
325 921 791
90 624 791
90 893 791
111 927 791
184 544 791
202 545 791
65 674 791
674 954 791
859 984 791
65 677 791
177 945 791
1320 1359 791
1260 1784 791
125 893 791
177 637 791
119 179 791
438 1359 791
706 743 791
335 765 791
199 626 791
199 252 791
122 199 791
106 725 791
487 725 791
346 374 791
353 504 791
111 487 791
252 364 791
117 364 791
117 494 791
119 122 791
122 255 791
3 147 792
4 790 792
265 494 792
650 984 792
650 927 792
202 779 792
55 779 792
202 653 792
1295 1512 792
106 272 792
255 275 792
20 438 792
20 1359 792
90 125 792
927 984 792
202 545 792
65 674 792
65 677 792
39 871 792
425 649 792
177 428 792
199 626 792
47 241 792
177 945 792
119 179 792
63 179 792
438 1359 792
92 448 792
65 72 792
65 991 792
706 743 792
335 765 792
196 252 792
612 886 792
125 893 792
122 199 792
72 991 792
55 202 792
465 854 792
89 480 792
346 374 792
222 867 792
353 504 792
226 353 792
252 364 792
117 364 792
1423 1518 792
119 122 792
122 255 792
3 147 793
265 494 793
267 276 793
202 653 793
1423 1518 793
106 272 793
255 275 793
325 921 793
27 28 793
28 327 793
90 797 793
927 954 793
111 927 793
202 545 793
65 674 793
65 677 793
177 945 793
425 649 793
199 626 793
122 199 793
177 428 793
119 179 793
20 438 793
438 1359 793
106 954 793
55 202 793
240 447 793
706 743 793
55 779 793
196 252 793
72 991 793
471 970 793
205 894 793
20 1359 793
339 884 793
89 480 793
335 765 793
222 867 793
226 353 793
252 364 793
346 374 793
119 122 793
122 255 793
3 147 794
425 649 794
111 650 794
650 927 794
55 779 794
202 653 794
1423 1518 794
106 272 794
255 275 794
20 1359 794
407 720 794
325 921 794
27 28 794
28 327 794
927 984 794
487 927 794
111 927 794
160 184 794
202 545 794
119 545 794
65 674 794
65 677 794
453 496 794
438 1359 794
240 447 794
612 886 794
706 743 794
267 276 794
196 252 794
122 199 794
72 991 794
205 894 794
339 884 794
605 1238 794
111 984 794
487 984 794
346 374 794
117 364 794
119 122 794
122 255 794
3 147 795
243 520 795
425 649 795
111 650 795
202 779 795
55 779 795
202 653 795
1295 1512 795
106 272 795
145 428 795
658 687 795
255 275 795
267 276 795
407 720 795
90 615 795
859 927 795
725 927 795
111 927 795
202 545 795
65 674 795
111 859 795
65 677 795
39 871 795
176 382 795
177 945 795
119 179 795
453 496 795
240 447 795
65 991 795
72 991 795
471 970 795
205 894 795
335 765 795
339 884 795
111 725 795
487 984 795
346 374 795
1423 1518 795
222 867 795
353 504 795
117 364 795
3 147 796
243 520 796
425 649 796
267 276 796
46 268 796
202 653 796
1295 1512 796
145 400 796
145 428 796
658 687 796
265 494 796
111 465 796
111 854 796
111 927 796
725 927 796
160 184 796
202 545 796
65 674 796
65 677 796
39 871 796
176 382 796
202 779 796
55 202 796
65 991 796
55 779 796
453 496 796
1423 1518 796
122 199 796
471 970 796
465 854 796
339 884 796
725 859 796
106 272 796
753 866 796
252 364 796
124 487 796
117 364 796
353 504 796
255 275 796
119 122 796
122 255 796
3 147 797
70 132 797
465 854 797
265 494 797
267 276 797
46 268 797
202 653 797
1295 1512 797
106 272 797
117 272 797
199 272 797
145 428 797
41 658 797
658 687 797
72 531 797
177 531 797
276 533 797
1485 1518 797
1423 1518 797
28 327 797
753 866 797
184 544 797
202 545 797
177 674 797
65 674 797
177 677 797
65 677 797
72 177 797
106 199 797
199 255 797
176 382 797
400 945 797
425 649 797
275 649 797
65 72 797
706 743 797
55 779 797
72 991 797
471 970 797
335 765 797
339 884 797
725 859 797
605 1238 797
487 984 797
346 374 797
252 364 797
353 504 797
226 353 797
124 487 797
255 275 797
106 117 797
106 119 797
117 364 797
122 255 797
3 147 798
265 494 798
267 276 798
268 504 798
46 268 798
202 653 798
1201 1295 798
106 272 798
41 658 798
255 275 798
276 533 798
28 327 798
90 615 798
111 927 798
72 674 798
498 674 798
177 531 798
177 991 798
177 487 798
425 649 798
311 496 798
471 970 798
92 448 798
253 706 798
1485 1518 798
486 531 798
487 531 798
339 884 798
487 984 798
346 374 798
1423 1518 798
226 353 798
252 364 798
117 364 798
122 255 798
624 769 799
3 147 799
267 276 799
202 653 799
1423 1518 799
106 272 799
39 871 799
28 477 799
28 327 799
311 496 799
72 674 799
1201 1512 799
428 489 799
176 382 799
177 531 799
177 487 799
471 970 799
196 252 799
335 765 799
487 531 799
339 884 799
725 859 799
487 984 799
346 374 799
226 353 799
400 945 799
252 364 799
117 364 799
243 874 799
122 255 799
3 147 800
425 649 800
268 504 800
202 653 800
1423 1518 800
106 272 800
145 489 800
255 275 800
28 477 800
28 327 800
89 285 800
111 927 800
202 545 800
72 674 800
39 871 800
706 743 800
176 382 800
945 954 800
311 496 800
471 970 800
177 531 800
177 487 800
487 531 800
465 486 800
339 884 800
124 725 800
487 984 800
346 374 800
353 504 800
226 353 800
117 364 800
111 124 800
3 147 801
465 854 801
268 504 801
202 653 801
1423 1518 801
106 272 801
280 484 801
89 285 801
111 927 801
202 545 801
39 871 801
706 743 801
177 531 801
177 487 801
311 496 801
945 954 801
471 970 801
226 353 801
1485 1518 801
124 725 801
605 1238 801
487 984 801
346 374 801
487 531 801
117 364 801
111 124 801
122 255 801
256 267 802
3 147 802
520 576 802
268 504 802
202 653 802
1423 1518 802
106 272 802
145 489 802
252 364 802
89 285 802
202 545 802
39 871 802
117 170 802
177 531 802
311 496 802
